Label,ID,PIXEL_NUMBER,RED,GREEN,BLUE
Class_1,Class_1_07.csv,6,10,2,2
Class_1,Class_1_07.csv,7,8,0,0
Class_1,Class_1_07.csv,8,13,2,1
Class_1,Class_1_07.csv,9,13,1,0
Class_1,Class_1_07.csv,10,12,0,0
Class_1,Class_1_07.csv,11,13,1,1
Class_1,Class_1_07.csv,12,9,0,0
Class_1,Class_1_07.csv,13,12,1,0
Class_1,Class_1_07.csv,14,11,1,0
Class_1,Class_1_07.csv,15,10,1,0
Class_1,Class_1_07.csv,16,10,2,2
Class_1,Class_1_07.csv,17,14,5,5
Class_1,Class_1_07.csv,18,14,3,3
Class_1,Class_1_07.csv,19,14,2,1
Class_1,Class_1_07.csv,20,15,1,2
Class_1,Class_1_07.csv,21,13,0,0
Class_1,Class_1_07.csv,22,12,0,0
Class_1,Class_1_07.csv,23,12,0,0
Class_1,Class_1_07.csv,24,9,0,0
Class_1,Class_1_07.csv,25,12,1,1
Class_1,Class_1_07.csv,26,10,1,1
Class_1,Class_1_07.csv,27,9,0,0
Class_1,Class_1_07.csv,28,13,1,1
Class_1,Class_1_07.csv,29,13,0,0
Class_1,Class_1_07.csv,30,12,0,0
Class_1,Class_1_07.csv,31,12,0,0
Class_1,Class_1_07.csv,32,13,0,0
Class_1,Class_1_07.csv,33,11,0,0
Class_1,Class_1_07.csv,34,15,3,2
Class_1,Class_1_07.csv,35,11,1,0
Class_1,Class_1_07.csv,36,12,2,2
Class_1,Class_1_07.csv,37,12,1,2
Class_1,Class_1_07.csv,38,12,0,0
Class_1,Class_1_07.csv,39,13,0,0
Class_1,Class_1_07.csv,40,11,0,0
Class_1,Class_1_07.csv,41,12,2,2
Class_1,Class_1_07.csv,42,15,8,7
Class_1,Class_1_07.csv,43,15,7,6
Class_1,Class_1_07.csv,44,11,1,0
Class_1,Class_1_07.csv,45,12,2,1
Class_1,Class_1_07.csv,46,10,0,0
Class_1,Class_1_07.csv,47,12,1,2
Class_1,Class_1_07.csv,48,12,0,0
Class_1,Class_1_07.csv,49,13,0,0
Class_1,Class_1_07.csv,50,11,1,0
Class_1,Class_1_07.csv,51,10,1,0
Class_1,Class_1_07.csv,52,8,0,0
Class_1,Class_1_07.csv,53,15,8,7
Class_1,Class_1_07.csv,54,11,1,0
Class_1,Class_1_07.csv,55,10,0,0
Class_1,Class_1_07.csv,56,12,1,2
Class_1,Class_1_07.csv,57,11,0,1
Class_1,Class_1_07.csv,58,12,0,0
Class_1,Class_1_07.csv,59,13,0,0
Class_1,Class_1_07.csv,60,15,6,6
Class_1,Class_1_07.csv,61,10,0,0
Class_1,Class_1_07.csv,62,11,1,1
Class_1,Class_1_07.csv,63,11,1,1
Class_1,Class_1_07.csv,64,11,0,0
Class_1,Class_1_07.csv,65,13,1,1
Class_1,Class_1_07.csv,66,15,8,8
Class_1,Class_1_07.csv,67,11,0,0
Class_1,Class_1_07.csv,68,13,0,1
Class_1,Class_1_07.csv,69,13,0,0
Class_1,Class_1_07.csv,70,12,1,0
Class_1,Class_1_07.csv,71,12,2,1
Class_1,Class_1_07.csv,72,10,0,0
Class_1,Class_1_07.csv,73,11,1,1
Class_1,Class_1_07.csv,74,11,0,0
Class_1,Class_1_07.csv,75,12,0,0
Class_1,Class_1_07.csv,76,12,0,0
Class_1,Class_1_07.csv,77,13,2,2
Class_1,Class_1_07.csv,78,13,0,1
Class_1,Class_1_07.csv,79,13,0,0
Class_1,Class_1_07.csv,80,9,0,0
Class_1,Class_1_07.csv,81,15,8,6
Class_1,Class_1_07.csv,82,15,10,8
Class_1,Class_1_07.csv,83,10,3,2
Class_1,Class_1_07.csv,84,12,1,0
Class_1,Class_1_07.csv,85,12,0,0
Class_1,Class_1_07.csv,86,13,1,1
Class_1,Class_1_07.csv,87,12,0,1
Class_1,Class_1_07.csv,88,12,0,1
Class_1,Class_1_07.csv,89,11,0,0
Class_1,Class_1_07.csv,90,10,2,0
Class_1,Class_1_07.csv,91,10,3,1
Class_1,Class_1_07.csv,92,6,2,0
Class_1,Class_1_07.csv,93,13,8,6
Class_1,Class_1_07.csv,94,11,1,0
Class_1,Class_1_07.csv,95,14,1,1
Class_1,Class_1_07.csv,96,11,0,0
Class_1,Class_1_07.csv,97,13,1,1
Class_1,Class_1_07.csv,98,13,2,2
Class_1,Class_1_07.csv,99,11,0,0
Class_1,Class_1_08.csv,0,9,0,0
Class_1,Class_1_08.csv,1,11,2,2
Class_1,Class_1_08.csv,2,9,1,1
Class_1,Class_1_08.csv,3,9,0,0
Class_1,Class_1_08.csv,4,10,0,0
Class_1,Class_1_08.csv,5,10,0,0
Class_1,Class_1_08.csv,6,12,0,0
Class_1,Class_1_08.csv,7,13,0,0
Class_1,Class_1_08.csv,8,14,0,1
Class_1,Class_1_08.csv,9,14,0,0
Class_1,Class_1_08.csv,10,11,1,1
Class_1,Class_1_08.csv,11,13,3,3
Class_1,Class_1_08.csv,12,10,1,1
Class_1,Class_1_08.csv,13,15,10,10
Class_1,Class_1_08.csv,14,15,8,8
Class_1,Class_1_08.csv,15,10,0,0
Class_1,Class_1_08.csv,16,13,0,0
Class_1,Class_1_08.csv,17,13,0,0
Class_1,Class_1_08.csv,18,13,0,0
Class_1,Class_1_08.csv,19,13,0,0
Class_1,Class_1_08.csv,20,12,1,2
Class_1,Class_1_08.csv,21,10,0,0
Class_1,Class_1_08.csv,22,12,1,1
Class_1,Class_1_08.csv,23,11,0,1
Class_1,Class_1_08.csv,24,10,0,0
Class_1,Class_1_08.csv,25,13,1,1
Class_1,Class_1_08.csv,26,11,0,0
Class_1,Class_1_08.csv,27,13,0,0
Class_1,Class_1_08.csv,28,13,0,0
Class_1,Class_1_08.csv,29,12,0,0
Class_1,Class_1_08.csv,30,11,0,0
Class_1,Class_1_08.csv,31,12,0,1
Class_1,Class_1_08.csv,32,12,1,2
Class_1,Class_1_08.csv,33,12,1,1
Class_1,Class_1_08.csv,34,11,0,0
Class_1,Class_1_08.csv,35,12,0,0
Class_1,Class_1_08.csv,36,14,1,2
Class_1,Class_1_08.csv,37,11,0,0
Class_1,Class_1_08.csv,38,13,0,0
Class_1,Class_1_08.csv,39,13,0,0
Class_1,Class_1_08.csv,40,13,1,1
Class_1,Class_1_08.csv,41,11,0,0
Class_1,Class_1_08.csv,42,14,3,3
Class_1,Class_1_08.csv,43,13,3,3
Class_1,Class_1_08.csv,44,10,0,0
Class_1,Class_1_08.csv,45,12,1,1
Class_1,Class_1_08.csv,46,12,0,0
Class_1,Class_1_08.csv,47,13,1,1
Class_1,Class_1_08.csv,48,13,0,0
Class_1,Class_1_08.csv,49,12,0,0
Class_1,Class_1_08.csv,50,11,0,0
Class_1,Class_1_08.csv,51,11,0,0
Class_1,Class_1_08.csv,52,11,0,0
Class_1,Class_1_08.csv,53,14,4,4
Class_1,Class_1_08.csv,54,11,1,0
Class_1,Class_1_08.csv,55,12,1,1
Class_1,Class_1_08.csv,56,12,1,1
Class_1,Class_1_08.csv,57,11,0,0
Class_1,Class_1_08.csv,58,12,0,0
Class_1,Class_1_08.csv,59,12,0,0
Class_1,Class_1_08.csv,60,12,1,0
Class_1,Class_1_08.csv,61,11,0,0
Class_1,Class_1_08.csv,62,11,0,0
Class_1,Class_1_08.csv,63,12,2,1
Class_1,Class_1_08.csv,64,11,1,0
Class_1,Class_1_08.csv,65,10,0,0
Class_1,Class_1_08.csv,66,12,1,1
Class_1,Class_1_08.csv,67,12,0,1
Class_1,Class_1_08.csv,68,12,1,1
Class_1,Class_1_08.csv,69,12,1,1
Class_1,Class_1_08.csv,70,12,0,0
Class_1,Class_1_08.csv,71,12,0,0
Class_1,Class_1_08.csv,72,15,9,8
Class_1,Class_1_08.csv,73,11,0,0
Class_1,Class_1_08.csv,74,10,0,0
Class_1,Class_1_08.csv,75,11,1,1
Class_1,Class_1_08.csv,76,11,1,1
Class_1,Class_1_08.csv,77,12,1,1
Class_1,Class_1_08.csv,78,11,0,0
Class_1,Class_1_08.csv,79,11,0,0
Class_1,Class_1_08.csv,80,13,0,0
Class_1,Class_1_08.csv,81,13,0,0
Class_1,Class_1_08.csv,82,13,0,0
Class_1,Class_1_08.csv,83,12,0,0
Class_1,Class_1_08.csv,84,11,0,0
Class_1,Class_1_08.csv,85,11,0,0
Class_1,Class_1_08.csv,86,10,0,0
Class_1,Class_1_08.csv,87,11,0,1
Class_1,Class_1_08.csv,88,10,0,0
Class_1,Class_1_08.csv,89,10,0,1
Class_1,Class_1_08.csv,90,14,0,0
Class_1,Class_1_08.csv,91,14,0,0
Class_1,Class_1_08.csv,92,14,0,0
Class_1,Class_1_08.csv,93,12,0,0
Class_1,Class_1_08.csv,94,11,0,0
Class_1,Class_1_08.csv,95,11,0,0
Class_1,Class_1_08.csv,96,10,0,0
Class_1,Class_1_08.csv,97,10,1,1
Class_1,Class_1_08.csv,98,9,0,0
Class_1,Class_1_08.csv,99,10,0,1
Class_1,Class_1_09.csv,0,12,1,2
Class_1,Class_1_09.csv,1,10,0,0
Class_1,Class_1_09.csv,2,13,1,2
Class_1,Class_1_09.csv,3,11,0,0
Class_1,Class_1_09.csv,4,11,0,0
Class_1,Class_1_09.csv,5,14,1,2
Class_1,Class_1_09.csv,6,11,0,0
Class_1,Class_1_09.csv,7,15,7,8
Class_1,Class_1_09.csv,8,13,0,0
Class_1,Class_1_09.csv,9,13,0,0
Class_1,Class_1_09.csv,10,11,0,0
Class_1,Class_1_09.csv,11,12,0,1
Class_1,Class_1_09.csv,12,12,0,1
Class_1,Class_1_09.csv,13,12,1,1
Class_1,Class_1_09.csv,14,12,0,0
Class_1,Class_1_09.csv,15,11,0,0
Class_1,Class_1_09.csv,16,14,1,2
Class_1,Class_1_09.csv,17,13,0,1
Class_1,Class_1_09.csv,18,13,0,0
Class_1,Class_1_09.csv,19,14,1,1
Class_1,Class_1_09.csv,20,12,0,1
Class_1,Class_1_09.csv,21,13,1,2
Class_1,Class_1_09.csv,22,14,2,3
Class_1,Class_1_09.csv,23,12,0,0
Class_1,Class_1_09.csv,24,12,0,0
Class_1,Class_1_09.csv,25,12,0,1
Class_1,Class_1_09.csv,26,11,0,0
Class_1,Class_1_09.csv,27,12,0,0
Class_1,Class_1_09.csv,28,13,0,1
Class_1,Class_1_09.csv,29,13,0,1
Class_1,Class_1_09.csv,30,12,0,0
Class_1,Class_1_09.csv,31,13,1,2
Class_1,Class_1_09.csv,32,12,0,0
Class_1,Class_1_09.csv,33,12,0,0
Class_1,Class_1_09.csv,34,13,0,1
Class_1,Class_1_09.csv,35,13,1,1
Class_1,Class_1_09.csv,36,11,0,0
Class_1,Class_1_09.csv,37,13,1,1
Class_1,Class_1_09.csv,38,12,0,0
Class_1,Class_1_09.csv,39,12,0,0
Class_1,Class_1_09.csv,40,12,0,0
Class_1,Class_1_09.csv,41,11,0,0
Class_1,Class_1_09.csv,42,11,0,0
Class_1,Class_1_09.csv,43,13,0,0
Class_1,Class_1_09.csv,44,12,0,0
Class_1,Class_1_09.csv,45,13,1,1
Class_1,Class_1_09.csv,46,12,1,1
Class_1,Class_1_09.csv,47,11,0,0
Class_1,Class_1_09.csv,48,12,1,1
Class_1,Class_1_09.csv,49,15,5,5
Class_1,Class_1_09.csv,50,12,0,0
Class_1,Class_1_09.csv,51,13,0,0
Class_1,Class_1_09.csv,52,13,1,1
Class_1,Class_1_09.csv,53,11,0,0
Class_1,Class_1_09.csv,54,11,0,0
Class_1,Class_1_09.csv,55,11,0,0
Class_1,Class_1_09.csv,56,12,0,1
Class_1,Class_1_09.csv,57,11,0,0
Class_1,Class_1_09.csv,58,11,0,0
Class_1,Class_1_09.csv,59,12,1,1
Class_1,Class_1_09.csv,60,11,1,0
Class_1,Class_1_09.csv,61,15,6,5
Class_1,Class_1_09.csv,62,11,1,0
Class_1,Class_1_09.csv,63,10,0,0
Class_1,Class_1_09.csv,64,11,1,0
Class_1,Class_1_09.csv,65,11,1,0
Class_1,Class_1_09.csv,66,12,2,2
Class_1,Class_1_09.csv,67,11,0,0
Class_1,Class_1_09.csv,68,13,2,3
Class_1,Class_1_09.csv,69,12,1,1
Class_1,Class_1_09.csv,70,12,2,1
Class_1,Class_1_09.csv,71,11,1,0
Class_1,Class_1_09.csv,72,10,0,0
Class_1,Class_1_09.csv,73,12,2,1
Class_1,Class_1_09.csv,74,10,0,0
Class_1,Class_1_09.csv,75,15,7,7
Class_1,Class_1_09.csv,76,11,1,1
Class_1,Class_1_09.csv,77,11,0,0
Class_1,Class_1_09.csv,78,10,0,0
Class_1,Class_1_09.csv,79,12,1,1
Class_1,Class_1_09.csv,80,13,1,0
Class_1,Class_1_09.csv,81,12,0,0
Class_1,Class_1_09.csv,82,12,0,0
Class_1,Class_1_09.csv,83,11,0,0
Class_1,Class_1_09.csv,84,11,0,0
Class_1,Class_1_09.csv,85,11,0,0
Class_1,Class_1_09.csv,86,13,2,2
Class_1,Class_1_09.csv,87,11,0,0
Class_1,Class_1_09.csv,88,11,0,0
Class_1,Class_1_09.csv,89,11,0,0
Class_1,Class_1_09.csv,90,13,0,0
Class_1,Class_1_09.csv,91,12,0,0
Class_1,Class_1_09.csv,92,12,0,0
Class_1,Class_1_09.csv,93,12,0,0
Class_1,Class_1_09.csv,94,12,0,0
Class_1,Class_1_09.csv,95,12,1,1
Class_1,Class_1_09.csv,96,15,3,3
Class_1,Class_1_09.csv,97,12,1,1
Class_1,Class_1_09.csv,98,11,0,0
Class_1,Class_1_09.csv,99,10,0,0
Class_1,Class_1_10.csv,0,11,0,0
Class_1,Class_1_10.csv,1,11,1,1
Class_1,Class_1_10.csv,2,10,1,1
Class_1,Class_1_10.csv,3,9,0,0
Class_1,Class_1_10.csv,4,9,0,0
Class_1,Class_1_10.csv,5,10,0,1
Class_1,Class_1_10.csv,6,11,0,0
Class_1,Class_1_10.csv,7,12,1,1
Class_1,Class_1_10.csv,8,11,0,0
Class_1,Class_1_10.csv,9,11,1,1
Class_1,Class_1_10.csv,10,9,0,0
Class_1,Class_1_10.csv,11,15,5,5
Class_1,Class_1_10.csv,12,15,8,8
Class_1,Class_1_10.csv,13,10,1,1
Class_1,Class_1_10.csv,14,11,2,2
Class_1,Class_1_10.csv,15,11,1,2
Class_1,Class_1_10.csv,16,15,5,6
Class_1,Class_1_10.csv,17,12,1,2
Class_1,Class_1_10.csv,18,10,0,0
Class_1,Class_1_10.csv,19,11,0,0
Class_1,Class_1_10.csv,20,9,1,0
Class_1,Class_1_10.csv,21,15,11,10
Class_1,Class_1_10.csv,22,9,1,0
Class_1,Class_1_10.csv,23,7,0,0
Class_1,Class_1_10.csv,24,8,0,0
Class_1,Class_1_10.csv,25,11,2,2
Class_1,Class_1_10.csv,26,15,10,10
Class_1,Class_1_10.csv,27,10,0,0
Class_1,Class_1_10.csv,28,12,0,1
Class_1,Class_1_10.csv,29,12,0,1
Class_1,Class_1_10.csv,30,9,1,0
Class_1,Class_1_10.csv,31,12,3,2
Class_1,Class_1_10.csv,32,10,2,1
Class_1,Class_1_10.csv,33,15,6,6
Class_1,Class_1_10.csv,34,11,2,2
Class_1,Class_1_10.csv,35,11,2,2
Class_1,Class_1_10.csv,36,9,0,0
Class_1,Class_1_10.csv,37,12,1,2
Class_1,Class_1_10.csv,38,13,1,1
Class_1,Class_1_10.csv,39,13,1,1
Class_1,Class_1_10.csv,40,13,2,2
Class_1,Class_1_10.csv,41,9,0,0
Class_1,Class_1_10.csv,42,14,2,2
Class_1,Class_1_10.csv,43,11,0,0
Class_1,Class_1_10.csv,44,11,0,1
Class_1,Class_1_10.csv,45,15,7,8
Class_1,Class_1_10.csv,46,11,1,1
Class_1,Class_1_10.csv,47,15,6,6
Class_1,Class_1_10.csv,48,12,0,0
Class_1,Class_1_10.csv,49,12,0,0
Class_1,Class_1_10.csv,50,11,0,0
Class_1,Class_1_10.csv,51,13,1,1
Class_1,Class_1_10.csv,52,13,0,1
Class_1,Class_1_10.csv,53,11,0,0
Class_1,Class_1_10.csv,54,11,0,0
Class_1,Class_1_10.csv,55,11,0,0
Class_1,Class_1_10.csv,56,11,1,1
Class_1,Class_1_10.csv,57,12,1,1
Class_1,Class_1_10.csv,58,12,0,0
Class_1,Class_1_10.csv,59,12,0,0
Class_1,Class_1_10.csv,60,10,0,0
Class_1,Class_1_10.csv,61,11,1,0
Class_1,Class_1_10.csv,62,11,1,0
Class_1,Class_1_10.csv,63,10,0,0
Class_1,Class_1_10.csv,64,10,0,0
Class_1,Class_1_10.csv,65,10,0,0
Class_1,Class_1_10.csv,66,10,0,0
Class_1,Class_1_10.csv,67,11,0,0
Class_1,Class_1_10.csv,68,13,0,1
Class_1,Class_1_10.csv,69,14,0,0
Class_1,Class_1_10.csv,70,15,12,11
Class_1,Class_1_10.csv,71,10,1,0
Class_1,Class_1_10.csv,72,9,0,0
Class_1,Class_1_10.csv,73,10,0,0
Class_1,Class_1_10.csv,74,13,4,3
Class_1,Class_1_10.csv,75,10,0,0
Class_1,Class_1_10.csv,76,12,1,1
Class_1,Class_1_10.csv,77,15,9,9
Class_1,Class_1_10.csv,78,13,0,0
Class_1,Class_1_10.csv,79,13,0,0
Class_1,Class_1_10.csv,80,12,0,0
Class_1,Class_1_10.csv,81,12,0,0
Class_1,Class_1_10.csv,82,11,0,0
Class_1,Class_1_10.csv,83,10,0,0
Class_1,Class_1_10.csv,84,11,0,0
Class_1,Class_1_10.csv,85,11,0,0
Class_1,Class_1_10.csv,86,11,0,0
Class_1,Class_1_10.csv,87,11,0,0
Class_1,Class_1_10.csv,88,12,0,0
Class_1,Class_1_10.csv,89,12,0,0
Class_1,Class_1_10.csv,90,13,0,0
Class_1,Class_1_10.csv,91,12,0,0
Class_1,Class_1_10.csv,92,11,0,0
Class_1,Class_1_10.csv,93,11,0,0
Class_1,Class_1_10.csv,94,11,0,0
Class_1,Class_1_10.csv,95,12,0,0
Class_1,Class_1_10.csv,96,12,0,0
Class_1,Class_1_10.csv,97,12,0,0
Class_1,Class_1_10.csv,98,12,0,0
Class_1,Class_1_10.csv,99,12,1,0
Class_1,Class_1_11.csv,0,15,11,8
Class_1,Class_1_11.csv,1,11,1,0
Class_1,Class_1_11.csv,2,12,0,0
Class_1,Class_1_11.csv,3,15,1,0
Class_1,Class_1_11.csv,4,11,0,0
Class_1,Class_1_11.csv,5,11,1,0
Class_1,Class_1_11.csv,6,12,0,0
Class_1,Class_1_11.csv,7,12,1,1
Class_1,Class_1_11.csv,8,10,1,0
Class_1,Class_1_11.csv,9,9,1,0
Class_1,Class_1_11.csv,10,12,3,1
Class_1,Class_1_11.csv,11,11,1,0
Class_1,Class_1_11.csv,12,14,1,0
Class_1,Class_1_11.csv,13,14,0,0
Class_1,Class_1_11.csv,14,12,0,0
Class_1,Class_1_11.csv,15,11,0,0
Class_1,Class_1_11.csv,16,15,8,7
Class_1,Class_1_11.csv,17,10,0,0
Class_1,Class_1_11.csv,18,11,2,1
Class_1,Class_1_11.csv,19,13,4,4
Class_1,Class_1_11.csv,20,10,0,0
Class_1,Class_1_11.csv,21,11,0,0
Class_1,Class_1_11.csv,22,13,0,0
Class_1,Class_1_11.csv,23,13,0,0
Class_1,Class_1_11.csv,24,13,0,0
Class_1,Class_1_11.csv,25,13,2,1
Class_1,Class_1_11.csv,26,15,12,10
Class_1,Class_1_11.csv,27,10,1,0
Class_1,Class_1_11.csv,28,10,0,0
Class_1,Class_1_11.csv,29,12,0,0
Class_1,Class_1_11.csv,30,10,0,0
Class_1,Class_1_11.csv,31,13,1,1
Class_1,Class_1_11.csv,32,12,0,0
Class_1,Class_1_11.csv,33,13,0,0
Class_1,Class_1_11.csv,34,13,0,1
Class_1,Class_1_11.csv,35,15,6,6
Class_1,Class_1_11.csv,36,8,1,0
Class_1,Class_1_11.csv,37,9,2,0
Class_1,Class_1_11.csv,38,12,1,1
Class_1,Class_1_11.csv,39,13,0,0
Class_1,Class_1_11.csv,40,11,0,0
Class_1,Class_1_11.csv,41,14,2,3
Class_1,Class_1_11.csv,42,13,1,2
Class_1,Class_1_11.csv,43,12,0,0
Class_1,Class_1_11.csv,44,15,2,3
Class_1,Class_1_11.csv,45,11,0,0
Class_1,Class_1_11.csv,46,12,6,5
Class_1,Class_1_11.csv,47,7,2,0
Class_1,Class_1_11.csv,48,10,0,0
Class_1,Class_1_11.csv,49,14,1,1
Class_1,Class_1_11.csv,50,12,0,1
Class_1,Class_1_11.csv,51,10,0,0
Class_1,Class_1_11.csv,52,12,0,1
Class_1,Class_1_11.csv,53,13,0,1
Class_1,Class_1_11.csv,54,12,0,0
Class_1,Class_1_11.csv,55,13,1,1
Class_1,Class_1_11.csv,56,15,8,7
Class_1,Class_1_11.csv,57,12,6,4
Class_1,Class_1_11.csv,58,10,0,0
Class_1,Class_1_11.csv,59,13,0,0
Class_1,Class_1_11.csv,60,9,1,1
Class_1,Class_1_11.csv,61,9,0,0
Class_1,Class_1_11.csv,62,11,0,0
Class_1,Class_1_11.csv,63,11,0,0
Class_1,Class_1_11.csv,64,15,1,2
Class_1,Class_1_11.csv,65,13,0,1
Class_1,Class_1_11.csv,66,11,0,0
Class_1,Class_1_11.csv,67,13,2,2
Class_1,Class_1_11.csv,68,13,1,1
Class_1,Class_1_11.csv,69,13,0,0
Class_1,Class_1_11.csv,70,11,4,3
Class_1,Class_1_11.csv,71,9,0,0
Class_1,Class_1_11.csv,72,12,1,1
Class_1,Class_1_11.csv,73,12,0,0
Class_1,Class_1_11.csv,74,12,0,0
Class_1,Class_1_11.csv,75,13,0,1
Class_1,Class_1_11.csv,76,12,0,0
Class_1,Class_1_11.csv,77,12,0,0
Class_1,Class_1_11.csv,78,12,0,0
Class_1,Class_1_11.csv,79,14,1,0
Class_1,Class_1_11.csv,80,9,0,0
Class_1,Class_1_11.csv,81,11,1,0
Class_1,Class_1_11.csv,82,13,0,1
Class_1,Class_1_11.csv,83,13,0,0
Class_1,Class_1_11.csv,84,10,0,0
Class_1,Class_1_11.csv,85,11,1,1
Class_1,Class_1_11.csv,86,13,0,0
Class_1,Class_1_11.csv,87,13,0,0
Class_1,Class_1_11.csv,88,13,1,1
Class_1,Class_1_11.csv,89,11,0,0
Class_1,Class_1_11.csv,90,11,2,1
Class_1,Class_1_11.csv,91,11,1,0
Class_1,Class_1_11.csv,92,12,0,0
Class_1,Class_1_11.csv,93,13,0,0
Class_1,Class_1_11.csv,94,11,2,1
Class_1,Class_1_11.csv,95,15,6,5
Class_1,Class_1_11.csv,96,14,1,1
Class_1,Class_1_11.csv,97,13,0,0
Class_1,Class_1_11.csv,98,14,2,2
Class_1,Class_1_11.csv,99,12,0,0
Class_1,Class_1_12.csv,0,10,0,0
Class_1,Class_1_12.csv,1,11,0,0
Class_1,Class_1_12.csv,2,12,0,1
Class_1,Class_1_12.csv,3,13,0,1
Class_1,Class_1_12.csv,4,12,0,1
Class_1,Class_1_12.csv,5,11,0,0
Class_1,Class_1_12.csv,6,11,0,0
Class_1,Class_1_12.csv,7,10,0,0
Class_1,Class_1_12.csv,8,12,0,0
Class_1,Class_1_12.csv,9,11,0,0
Class_1,Class_1_12.csv,10,13,1,1
Class_1,Class_1_12.csv,11,13,1,1
Class_1,Class_1_12.csv,12,13,1,1
Class_1,Class_1_12.csv,13,13,0,1
Class_1,Class_1_12.csv,14,12,0,0
Class_1,Class_1_12.csv,15,12,0,0
Class_1,Class_1_12.csv,16,13,2,2
Class_1,Class_1_12.csv,17,15,3,4
Class_1,Class_1_12.csv,18,12,0,1
Class_1,Class_1_12.csv,19,12,0,1
Class_1,Class_1_12.csv,20,12,0,0
Class_1,Class_1_12.csv,21,13,1,1
Class_1,Class_1_12.csv,22,14,0,1
Class_1,Class_1_12.csv,23,14,0,1
Class_1,Class_1_12.csv,24,13,0,1
Class_1,Class_1_12.csv,25,12,0,0
Class_1,Class_1_12.csv,26,10,0,0
Class_1,Class_1_12.csv,27,11,0,0
Class_1,Class_1_12.csv,28,12,0,1
Class_1,Class_1_12.csv,29,12,0,1
Class_1,Class_1_12.csv,30,12,0,0
Class_1,Class_1_12.csv,31,13,1,0
Class_1,Class_1_12.csv,32,12,0,0
Class_1,Class_1_12.csv,33,12,0,0
Class_1,Class_1_12.csv,34,13,0,1
Class_1,Class_1_12.csv,35,13,1,1
Class_1,Class_1_12.csv,36,11,0,0
Class_1,Class_1_12.csv,37,12,1,1
Class_1,Class_1_12.csv,38,12,0,1
Class_1,Class_1_12.csv,39,11,0,0
Class_1,Class_1_12.csv,40,10,0,0
Class_1,Class_1_12.csv,41,12,1,0
Class_1,Class_1_12.csv,42,12,0,0
Class_1,Class_1_12.csv,43,12,0,0
Class_1,Class_1_12.csv,44,13,1,1
Class_1,Class_1_12.csv,45,14,3,2
Class_1,Class_1_12.csv,46,11,1,1
Class_1,Class_1_12.csv,47,11,0,0
Class_1,Class_1_12.csv,48,12,1,1
Class_1,Class_1_12.csv,49,11,0,0
Class_1,Class_1_12.csv,50,13,2,0
Class_1,Class_1_12.csv,51,15,3,2
Class_1,Class_1_12.csv,52,14,1,0
Class_1,Class_1_12.csv,53,13,0,0
Class_1,Class_1_12.csv,54,11,0,0
Class_1,Class_1_12.csv,55,13,2,1
Class_1,Class_1_12.csv,56,11,1,1
Class_1,Class_1_12.csv,57,12,1,1
Class_1,Class_1_12.csv,58,11,0,0
Class_1,Class_1_12.csv,59,11,0,0
Class_1,Class_1_12.csv,60,11,0,0
Class_1,Class_1_12.csv,61,13,1,0
Class_1,Class_1_12.csv,62,13,0,0
Class_1,Class_1_12.csv,63,14,1,0
Class_1,Class_1_12.csv,64,11,0,0
Class_1,Class_1_12.csv,65,11,1,0
Class_1,Class_1_12.csv,66,10,0,0
Class_1,Class_1_12.csv,67,10,0,0
Class_1,Class_1_12.csv,68,10,0,0
Class_1,Class_1_12.csv,69,13,1,2
Class_1,Class_1_12.csv,70,13,2,1
Class_1,Class_1_12.csv,71,12,1,0
Class_1,Class_1_12.csv,72,12,0,0
Class_1,Class_1_12.csv,73,13,1,0
Class_1,Class_1_12.csv,74,10,0,0
Class_1,Class_1_12.csv,75,11,1,0
Class_1,Class_1_12.csv,76,10,0,0
Class_1,Class_1_12.csv,77,11,1,1
Class_1,Class_1_12.csv,78,12,0,1
Class_1,Class_1_12.csv,79,15,5,6
Class_1,Class_1_12.csv,80,9,1,0
Class_1,Class_1_12.csv,81,10,0,0
Class_1,Class_1_12.csv,82,11,0,0
Class_1,Class_1_12.csv,83,10,0,0
Class_1,Class_1_12.csv,84,9,1,0
Class_1,Class_1_12.csv,85,15,8,7
Class_1,Class_1_12.csv,86,10,1,1
Class_1,Class_1_12.csv,87,9,0,0
Class_1,Class_1_12.csv,88,12,0,1
Class_1,Class_1_12.csv,89,12,0,1
Class_1,Class_1_12.csv,90,8,1,0
Class_1,Class_1_12.csv,91,9,2,1
Class_1,Class_1_12.csv,92,10,1,0
Class_1,Class_1_12.csv,93,11,1,1
Class_1,Class_1_12.csv,94,8,0,0
Class_1,Class_1_12.csv,95,10,3,2
Class_1,Class_1_12.csv,96,9,0,0
Class_1,Class_1_12.csv,97,11,1,1
Class_1,Class_1_12.csv,98,12,0,1
Class_1,Class_1_12.csv,99,12,0,0
Class_1,Class_1_13.csv,0,14,1,0
Class_1,Class_1_13.csv,1,12,0,0
Class_1,Class_1_13.csv,2,12,0,0
Class_1,Class_1_13.csv,3,11,0,0
Class_1,Class_1_13.csv,4,9,0,0
Class_1,Class_1_13.csv,5,11,1,0
Class_1,Class_1_13.csv,6,12,1,1
Class_1,Class_1_13.csv,7,15,6,6
Class_1,Class_1_13.csv,8,13,0,0
Class_1,Class_1_13.csv,9,13,0,0
Class_1,Class_1_13.csv,10,11,0,0
Class_1,Class_1_13.csv,11,14,2,2
Class_1,Class_1_13.csv,12,11,0,0
